drug1_id,drug2_id,label
DB06343,DB00078,1
DB04834,DB00340,1
DB00515,DB01559,1
DB09231,DB00261,1
DB14580,DB13037,1
DB12007,DB00563,1
DB00573,DB00870,1
DB01121,DB00725,1
DB08795,DB13264,1
DB06441,DB13509,1
DB11641,DB05889,1
DB00924,DB00245,1
DB15031,DB13619,1
DB14010,DB00734,1
DB15900,DB00255,1
DB01488,DB06109,1
DB01171,DB00796,1
DB00986,DB08815,1
DB13590,DB04796,1
DB13136,DB01598,1
DB08950,DB00182,1
DB00047,DB09351,1
DB09378,DB06718,1
DB00962,DB00764,1
DB00698,DB11691,1
DB00611,DB12080,1
DB12917,DB00541,1
DB09564,DB13384,1
DB13782,DB15203,1
DB13746,DB13775,1
DB00330,DB00831,1
DB09037,DB09029,1
DB09312,DB15252,1
DB12086,DB01062,1
DB00197,DB01324,1
DB00816,DB14539,1
DB06168,DB00557,1
DB11774,DB01163,1
DB12545,DB05541,1
DB01020,DB01229,1
DB00851,DB14619,1
DB01107,DB15119,1
DB00369,DB00784,1
DB01126,DB06372,1
DB01323,DB12338,1
DB00851,DB00831,1
DB00966,DB01349,1
DB00477,DB01567,1
DB13261,DB00672,1
DB13662,DB00295,1
DB08996,DB01274,1
DB01050,DB04831,1
DB13410,DB08960,1
DB11828,DB00954,1
DB12867,DB08872,1
DB09063,DB04841,1
DB00316,DB00969,1
DB11189,DB09232,1
DB04840,DB12100,1
DB11780,DB00030,1
DB00439,DB08827,1
DB04925,DB00063,1
DB01560,DB13362,1
DB00347,DB01076,1
DB04884,DB13331,1
DB01450,DB08918,1
DB10366,DB00335,1
DB00182,DB15959,1
DB00347,DB08987,1
DB01415,DB03410,1
DB13070,DB00589,1
DB00332,DB00865,1
DB09255,DB11455,1
DB09231,DB00615,1
DB09265,DB13649,1
DB00569,DB00452,1
DB01137,DB09317,1
DB11951,DB00742,1
DB00816,DB00182,1
DB00712,DB00825,1
DB05229,DB05109,1
DB14542,DB14011,1
DB00880,DB00614,1
DB09318,DB00081,1
DB01273,DB06800,1
DB00897,DB13737,1
DB08907,DB14208,1
DB00501,DB00335,1
DB00477,DB14057,1
DB13643,DB00323,1
DB01124,DB06211,1
DB00489,DB13452,1
DB01236,DB00495,1
DB09036,DB00962,1
DB11770,DB00326,1
DB08828,DB03496,1
DB00608,DB04825,1
DB06287,DB00877,1
DB00978,DB00908,1
DB00622,DB06762,1
DB00472,DB13787,1
DB00526,DB14513,1
DB13328,DB00530,1
DB11529,DB00843,1
DB01182,DB05773,1
DB00892,DB13940,1
DB14211,DB15940,1
DB09163,DB13499,1
DB00357,DB04630,1
DB00932,DB09381,1
DB09345,DB09071,1
DB06679,DB00864,1
DB09319,DB11512,1
DB13234,DB15119,1
DB06679,DB01481,1
DB08953,DB11549,1
DB11477,DB13598,1
DB08804,DB00359,1
DB00927,DB00757,1
DB00372,DB06608,1
DB13623,DB00819,1
DB00688,DB13528,1
DB11110,DB14513,1
DB09369,DB00222,1
DB04831,DB11609,1
DB13286,DB12364,1
DB00980,DB00804,1
DB00182,DB01176,1
DB00532,DB13749,1
DB14132,DB01211,1
DB15157,DB00527,1
DB00661,DB01022,1
DB13876,DB13532,1
DB00843,DB00482,1
DB01438,DB01394,1
DB00280,DB01601,1
DB00489,DB04365,1
DB01615,DB00209,1
DB00351,DB00813,1
DB12364,DB00208,1
DB15031,DB00645,1
DB00437,DB01224,1
DB15122,DB01454,1
DB00364,DB01320,1
DB00437,DB00458,1
DB06762,DB00790,1
DB00383,DB00042,1
DB01618,DB01472,1
DB14784,DB14891,1
DB08893,DB01090,1
DB06445,DB00961,1
DB06282,DB14526,1
DB00302,DB01783,1
DB00384,DB00802,1
DB13666,DB04818,1
DB15861,DB00722,1
DB14064,DB13645,1
DB04817,DB01089,1
DB01337,DB00184,1
DB11817,DB13638,1
DB00312,DB11412,1
DB01437,DB01086,1
DB01181,DB14512,1
DB00450,DB00880,1
DB01142,DB01297,1
DB11564,DB00606,1
DB13259,DB00961,1
DB15646,DB10283,1
DB01177,DB00441,1
DB00074,DB11817,1
DB01182,DB09015,1
DB00437,DB06710,1
DB00343,DB08976,1
DB13929,DB01009,1
DB01274,DB01556,1
DB01615,DB12930,1
DB06697,DB09090,1
DB04861,DB13598,1
DB01191,DB00069,1
DB00892,DB09205,1
DB01588,DB01466,1
DB00783,DB11278,1
DB01090,DB01240,1
DB13234,DB00593,1
DB09118,DB00960,1
DB13037,DB13923,1
DB00221,DB00373,1
DB00217,DB00287,1
DB04946,DB00328,1
DB04908,DB00328,1
DB01071,DB00316,1
DB09237,DB13232,1
DB08894,DB00987,1
DB13683,DB12920,1
DB11574,DB01396,1
DB00383,DB13413,1
DB01009,DB13575,1
DB06770,DB13642,1
DB00706,DB12693,1
DB16390,DB00204,1
DB01169,DB00712,1
DB11792,DB09286,1
DB09273,DB11315,1
DB00605,DB11098,1
DB01337,DB06702,1
DB00308,DB13946,1
DB00586,DB12771,1
DB06809,DB11364,1
DB00985,DB13799,1
DB13874,DB00309,1
DB15463,DB09063,1
DB01450,DB01090,1
DB01669,DB00750,1
DB04832,DB12131,1
DB04856,DB00734,1
DB12364,DB11051,1
DB00300,DB08907,1
DB00737,DB04956,1
DB11278,DB01010,1
DB00227,DB13208,1
DB04958,DB13578,1
DB09102,DB00541,1
DB00350,DB08815,1
DB01241,DB01167,1
DB11957,DB11555,1
DB13542,DB00454,1
DB13407,DB09123,1
DB06081,DB15253,1
DB12814,DB12617,1
DB01029,DB00342,1
DB12278,DB00486,1
DB06737,DB00960,1
DB00290,DB08910,1
DB00247,DB06554,1
DB11850,DB14004,1
DB00324,DB00310,1
DB13074,DB08972,1
DB00993,DB01183,1
DB01047,DB00951,1
DB00980,DB13762,1
DB00224,DB00857,1
DB00892,DB00409,1
DB01254,DB00420,1
DB01066,DB04896,1
DB00748,DB00468,1
DB00315,DB08794,1
DB00395,DB13252,1
DB00790,DB08882,1
DB00591,DB01172,1
DB01548,DB01433,1
DB13266,DB14498,1
DB01438,DB00945,1
DB00829,DB01472,1
DB01095,DB01628,1
DB04832,DB11376,1
DB11582,DB00865,1
DB04808,DB00286,1
DB11235,DB00241,1
DB00408,DB06827,1
DB15335,DB05550,1
DB00420,DB14060,1
DB00991,DB08897,1
DB00872,DB01357,1
DB00810,DB06589,1
DB00350,DB09288,1
DB05667,DB00361,1
DB14679,DB00031,1
DB15415,DB12296,1
DB01142,DB13454,1
DB09057,DB09082,1
DB13954,DB00280,1
DB13791,DB00381,1
DB00586,DB00294,1
DB11400,DB00721,1
DB00569,DB02123,1
DB00216,DB04574,1
DB00563,DB14526,1
DB00242,DB01097,1
DB14715,DB01069,1
DB13403,DB12080,1
DB08828,DB03783,1
DB08996,DB00282,1
DB00254,DB14507,1
DB11689,DB12825,1
DB01553,DB00490,1
DB13948,DB12518,1
DB12836,DB12364,1
DB01029,DB00808,1
DB13139,DB00712,1
DB00708,DB09001,1
DB09330,DB01129,1
DB14066,DB00178,1
DB09280,DB01183,1
DB09165,DB00243,1
DB01285,DB06717,1
DB00571,DB09026,1
DB11720,DB00226,1
DB01555,DB11376,1
DB00684,DB00115,1
DB01138,DB13036,1
DB12205,DB09035,1
DB13496,DB00670,1
DB11753,DB14540,1
DB00898,DB06144,1
DB00283,DB01186,1
DB09210,DB00500,1
DB00562,DB09320,1
DB11686,DB11582,1
DB06209,DB05099,1
DB06600,DB00262,1
DB00321,DB13584,1
DB00909,DB06290,1
DB13602,DB00759,1
DB11799,DB08882,1
DB11642,DB00699,1
DB12016,DB00206,1
DB11549,DB13737,1
DB01588,DB01601,1
DB00798,DB11577,1
DB06168,DB11886,1
DB00372,DB00635,1
DB00665,DB06774,1
DB00941,DB01410,1
DB00220,DB06077,1
DB13690,DB00907,1
DB00320,DB01181,1
DB13875,DB08940,1
DB15857,DB00694,1
DB13448,DB01081,1
DB01023,DB06403,1
DB00782,DB09407,1
DB11957,DB00907,1
DB05903,DB13683,1
DB00280,DB00959,1
DB08882,DB13950,1
DB01409,DB00395,1
DB00694,DB04951,1
DB00916,DB06470,1
DB00165,DB13432,1
DB00931,DB04066,1
DB00296,DB00933,1
DB15965,DB00708,1
DB11330,DB11312,1
DB00968,DB04216,1
DB12147,DB06731,1
DB00960,DB13185,1
DB11595,DB14041,1
DB00780,DB09480,1
DB00680,DB00537,1
DB09488,DB00438,1
DB00245,DB11742,1
DB00030,DB01054,1
DB00903,DB00046,1
DB13527,DB01048,1
DB08437,DB00415,1
DB04575,DB00180,1
DB13411,DB00221,1
DB04827,DB00450,1
DB13917,DB00191,1
DB14502,DB01115,1
DB00983,DB01367,1
DB00274,DB04930,1
DB13675,DB13358,1
DB01209,DB01563,1
DB00209,DB13581,1
DB13546,DB00555,1
DB00474,DB12111,1
DB01247,DB13940,1
DB06153,DB06190,1
DB11730,DB00911,1
DB00226,DB13399,1
DB06678,DB01191,1
DB11752,DB00897,1
DB11770,DB00887,1
DB06529,DB00342,1
DB11803,DB13886,1
DB15656,DB05259,1
DB00344,DB00991,1
DB00468,DB11371,1
DB12829,DB00498,1
DB12807,DB11776,1
DB01156,DB00159,1
DB04844,DB09286,1
DB04901,DB06602,1
DB00479,DB13756,1
DB05676,DB08893,1
DB13252,DB00405,1
DB04920,DB14065,1
DB11640,DB11796,1
DB06602,DB13953,1
DB13295,DB01018,1
DB01323,DB01254,1
DB00465,DB11411,1
DB00383,DB00427,1
DB01560,DB13662,1
DB09383,DB01337,1
DB00606,DB00353,1
DB14651,DB00608,1
DB02261,DB08994,1
DB00565,DB00392,1
DB13314,DB06623,1
DB09301,DB01273,1
DB15383,DB04901,1
DB13371,DB13598,1
DB05542,DB00998,1
DB01119,DB13429,1
DB06713,DB00673,1
DB01161,DB13007,1
DB00191,DB13256,1
DB06148,DB06762,1
DB09080,DB13358,1
DB13872,DB13534,1
DB01156,DB00660,1
DB06663,DB01251,1
DB01054,DB12054,1
DB00436,DB13124,1
DB15263,DB13225,1
DB00819,DB12131,1
DB06797,DB01178,1
DB14651,DB00628,1
DB00956,DB01621,1
DB09329,DB05321,1
DB00820,DB01076,1
DB12531,DB00286,1
DB13769,DB13246,1
DB05656,DB01269,1
DB09543,DB13538,1
DB04949,DB05578,1
DB06796,DB01415,1
DB00543,DB04552,1
DB12537,DB03575,1
DB00487,DB14579,1
DB09276,DB16165,1
DB00598,DB13269,1
DB09224,DB01056,1
DB14907,DB00078,1
DB15628,DB12692,1
DB00544,DB03783,1
DB06216,DB00458,1
DB16225,DB13535,1
DB09272,DB01622,1
DB01354,DB11609,1
DB16021,DB09014,1
DB14678,DB13396,1
DB00999,DB01353,1
DB00442,DB13174,1
DB12095,DB06780,1
DB01154,DB00384,1
DB01380,DB13406,1
DB00465,DB13327,1
DB00349,DB00967,1
DB04948,DB09289,1
DB13284,DB00813,1
DB06101,DB12205,1
DB00436,DB06782,1
DB00046,DB04836,1
DB00685,DB13612,1
DB01158,DB00297,1
DB06201,DB01529,1
DB05304,DB15409,1
DB14919,DB04964,1
DB13961,DB00199,1
DB06209,DB06251,1
DB01418,DB02224,1
DB11090,DB00413,1
DB12213,DB11478,1
DB09209,DB01172,1
DB06814,DB13756,1
DB05488,DB14055,1
DB14649,DB05107,1
DB13139,DB09134,1
DB00209,DB01244,1
DB14499,DB01600,1
DB12867,DB13552,1
DB09121,DB00672,1
DB11827,DB01193,1
DB00421,DB09038,1
DB09061,DB00549,1
DB04930,DB11518,1
DB00363,DB04892,1
DB13803,DB04855,1
DB00425,DB00328,1
DB00562,DB00443,1
DB14575,DB00652,1
DB09184,DB13252,1
DB13254,DB06716,1
DB04946,DB09065,1
DB09046,DB01062,1
DB00788,DB06616,1
DB14509,DB13437,1
DB00381,DB08985,1
DB09249,DB00715,1
DB00700,DB08899,1
DB01606,DB09078,1
DB15091,DB00755,1
DB01015,DB04876,1
DB11742,DB01590,1
DB04908,DB08439,1
DB00264,DB01010,1
DB01223,DB01366,1
DB01454,DB09009,1
DB00974,DB01329,1
DB01357,DB12466,1
DB00817,DB12821,1
DB01136,DB09259,1
DB11753,DB00960,1
DB00220,DB04832,1
DB12532,DB00607,1
DB00425,DB01015,1
DB09038,DB09200,1
DB01181,DB08889,1
DB12978,DB01174,1
DB00275,DB00765,1
DB09125,DB01241,1
DB13504,DB05541,1
DB11945,DB06606,1
DB12887,DB11470,1
DB00710,DB11978,1
DB09301,DB11136,1
DB08930,DB08880,1
DB04017,DB01440,1
DB11364,DB00327,1
DB06512,DB12951,1
DB01395,DB09049,1
DB00594,DB01212,1
DB00540,DB00717,1
DB00476,DB06264,1
DB01588,DB01545,1
DB15093,DB01182,1
DB00708,DB00991,1
DB15861,DB00034,1
DB00498,DB01242,1
DB12568,DB00290,1
DB00493,DB00586,1
DB05260,DB00095,1
DB09143,DB08827,1
DB01614,DB09351,1
DB04812,DB00903,1
DB01281,DB00608,1
DB13876,DB06148,1
DB00586,DB01212,1
DB00300,DB01135,1
DB01412,DB01442,1
DB13420,DB01576,1
DB01111,DB01139,1
DB11595,DB15022,1
DB01268,DB06681,1
DB00972,DB04829,1
DB00631,DB15654,1
DB09277,DB00214,1
DB01014,DB01364,1
DB14919,DB15090,1
DB11989,DB01093,1
DB00960,DB08059,1
DB09291,DB08922,1
DB13557,DB12661,1
DB08897,DB13629,1
DB00342,DB00193,1
DB04575,DB14597,1
DB01245,DB00483,1
DB00573,DB06700,1
DB08824,DB08955,1
DB13602,DB06290,1
DB00536,DB01195,1
DB00321,DB00645,1
DB00344,DB01495,1
DB00653,DB09206,1
DB13953,DB06712,1
DB01580,DB00897,1
DB09395,DB00193,1
DB13286,DB09418,1
DB14973,DB08896,1
DB00232,DB05109,1
DB09256,DB01281,1
DB11951,DB01433,1
DB04885,DB00181,1
DB00938,DB00745,1
DB00472,DB05361,1
DB08864,DB01058,1
DB00866,DB14010,1
DB03902,DB01332,1
DB14568,DB04951,1
DB08871,DB06695,1
DB12095,DB01544,1
DB00296,DB09029,1
DB12725,DB00776,1
DB13993,DB00579,1
DB01009,DB01045,1
DB00555,DB00558,1
DB12278,DB13805,1
DB00075,DB00428,1
DB05595,DB12213,1
DB00487,DB06176,1
DB08918,DB01149,1
DB06413,DB06789,1
DB05545,DB14778,1
DB01099,DB00323,1
DB00414,DB01232,1
DB01032,DB01222,1
DB05482,DB14568,1
DB00593,DB08059,1
DB00719,DB09239,1
DB12773,DB11850,1
DB13616,DB12235,1
DB01072,DB00081,1
DB00373,DB06654,1
DB00394,DB05521,1
DB01337,DB13534,1
DB13708,DB09324,1
DB00962,DB01615,1
DB00712,DB08826,1
DB00682,DB00343,1
DB13166,DB06292,1
DB01364,DB13967,1
DB08899,DB13074,1
DB08972,DB09321,1
DB11363,DB01645,1
DB00420,DB00801,1
DB11549,DB04841,1
DB12445,DB00828,1
DB00009,DB13857,1
DB08980,DB07402,1
DB04808,DB00193,1
DB00501,DB13055,1
DB00422,DB13313,1
DB09030,DB11742,1
DB00340,DB04824,1
DB00782,DB13139,1
DB15253,DB00087,1
DB14684,DB00835,1
DB04898,DB09050,1
DB11770,DB13735,1
DB00476,DB03322,1
DB00569,DB08871,1
DB00556,DB00625,1
DB09237,DB00250,1
DB13510,DB13064,1
DB00752,DB00736,1
DB15066,DB06774,1
DB00398,DB01139,1
DB12010,DB01348,1
DB06587,DB13374,1
DB04838,DB09409,1
DB00532,DB01043,1
DB09046,DB03701,1
DB11201,DB13036,1
DB00317,DB01577,1
DB13251,DB00728,1
DB00780,DB09241,1
DB00690,DB09156,1
DB11362,DB08502,1
DB08980,DB08382,1
DB11776,DB00092,1
DB01176,DB13772,1
DB01045,DB00708,1
DB12338,DB00083,1
DB14724,DB10343,1
DB00682,DB13868,1
DB12093,DB00781,1
DB15001,DB11608,1
DB01186,DB13803,1
DB06196,DB00812,1
DB13649,DB01035,1
DB00404,DB09292,1
DB12947,DB13068,1
DB00930,DB00834,1
DB01092,DB08884,1
DB09257,DB03450,1
DB12455,DB00297,1
DB01556,DB01580,1
DB00388,DB06210,1
DB15777,DB08976,1
DB05374,DB09029,1
DB06194,DB11057,1
DB09007,DB00181,1
DB13605,DB00696,1
DB04901,DB14997,1
DB06594,DB01409,1
DB11540,DB12163,1
DB01454,DB00570,1
DB00267,DB01014,1
DB01547,DB14881,1
DB01303,DB09308,1
DB02852,DB09241,1
DB11989,DB01001,1
DB00412,DB01075,1
DB06726,DB04864,1
DB13872,DB09117,1
DB09184,DB00765,1
DB01224,DB00570,1
DB01320,DB13737,1
DB13420,DB06660,1
DB01555,DB13678,1
DB01151,DB06802,1
DB13185,DB01020,1
DB00430,DB13956,1
DB06152,DB13203,1
DB13769,DB13668,1
DB14871,DB04949,1
DB00691,DB04908,1
DB13624,DB07767,1
DB06789,DB01167,1
DB09318,DB13873,1
DB00810,DB13837,1
DB01073,DB15857,1
DB00390,DB13946,1
DB00502,DB11085,1
DB04831,DB00869,1
DB15409,DB14211,1
DB00572,DB12482,1
DB15277,DB12189,1
DB09137,DB00624,1
DB00325,DB11367,1
DB09414,DB09213,1
DB04630,DB00603,1
DB00949,DB01610,1
DB01338,DB13114,1
DB01114,DB09000,1
DB12212,DB00532,1
DB09245,DB00320,1
DB00327,DB08838,1
DB00759,DB00115,1
DB13225,DB11609,1
DB03585,DB01047,1
DB01215,DB11199,1
DB01148,DB00903,1
DB01026,DB13520,1
DB00501,DB14539,1
DB09036,DB00252,1
DB00535,DB01610,1
DB00254,DB11817,1
DB09198,DB00839,1
DB14545,DB13044,1
DB09262,DB01014,1
DB01638,DB09125,1
DB01069,DB01124,1
DB00420,DB13014,1
DB15133,DB00514,1
DB13772,DB11992,1
DB16165,DB01345,1
DB11230,DB13862,1
DB00722,DB09320,1
DB00078,DB06606,1
DB00669,DB01428,1
DB06527,DB13993,1
DB01162,DB04908,1
DB00529,DB00359,1
DB12025,DB04953,1
DB08801,DB00246,1
DB11715,DB05496,1
DB00394,DB13584,1
DB05676,DB01327,1
DB13074,DB14644,1
DB15822,DB04572,1
DB00024,DB01566,1
DB04263,DB01101,1
DB14575,DB00541,1
DB03585,DB00597,1
DB00898,DB01618,1
DB01203,DB13703,1
DB02901,DB01700,1
DB01384,DB00872,1
DB14723,DB08816,1
DB06234,DB00188,1
DB13284,DB13675,1
DB00488,DB11044,1
DB06155,DB00832,1
DB06343,DB14545,1
DB12531,DB05928,1
DB01628,DB08813,1
DB13875,DB01119,1
DB07615,DB13875,1
DB09235,DB11901,1
DB00740,DB11235,1
DB04076,DB15753,1
DB00641,DB07615,1
DB01359,DB11720,1
DB09231,DB00936,1
DB13722,DB01324,1
DB08972,DB13257,1
DB05687,DB13720,1
DB00574,DB13352,1
DB00262,DB01577,1
DB14583,DB00241,1
DB00711,DB01203,1
DB14737,DB00804,1
DB01149,DB00042,1
DB06789,DB00635,1
DB01020,DB00622,1
DB00333,DB09338,1
DB00319,DB00594,1
DB00994,DB09205,1
DB06512,DB09251,1
DB06707,DB00901,1
DB06814,DB13307,1
DB01393,DB09244,1
DB11330,DB00682,1
DB11779,DB01424,1
DB00859,DB00055,1
DB14633,DB00562,1
DB11986,DB00281,1
DB00758,DB06160,1
DB08981,DB09128,1
DB01324,DB13478,1
DB06754,DB04838,1
DB14093,DB00974,1
DB00760,DB00788,1
DB13025,DB08997,1
DB05101,DB15940,1
DB00967,DB11412,1
DB00816,DB01021,1
DB00439,DB06731,1
DB01119,DB00484,1
DB00900,DB00452,1
DB00835,DB00660,1
DB00780,DB00321,1
DB00211,DB00458,1
DB11560,DB13909,1
DB11627,DB00591,1
DB00652,DB12278,1
DB00541,DB00533,1
DB08797,DB13757,1
DB13783,DB04953,1
DB13662,DB08811,1
DB00950,DB12265,1
DB04953,DB09195,1
DB09030,DB13563,1
DB06101,DB14724,1
DB01166,DB04829,1
DB00614,DB09480,1
DB00678,DB11994,1
DB11712,DB01041,1
DB01098,DB01327,1
DB00225,DB06702,1
DB11840,DB12089,1
DB00535,DB01009,1
DB01067,DB08860,1
DB00501,DB06800,1
DB14784,DB11856,1
DB13860,DB00558,1
DB01033,DB10283,1
DB01022,DB01415,1
DB00255,DB00309,1
DB14737,DB09300,1
DB01231,DB00450,1
DB15258,DB12893,1
DB00820,DB08439,1
DB00511,DB00180,1
DB00200,DB00294,1
DB09080,DB09063,1
DB01321,DB00864,1
DB00952,DB00532,1
DB09209,DB13001,1
DB01452,DB13792,1
DB01306,DB00653,1
DB01484,DB08922,1
DB00949,DB16390,1
DB05136,DB16376,1
DB10318,DB00443,1
DB01609,DB09200,1
DB09496,DB00311,1
DB01154,DB14881,1
DB12110,DB05271,1
DB06268,DB08895,1
DB13253,DB00323,1
DB00266,DB03374,1
DB06458,DB02136,1
DB08880,DB11943,1
DB00530,DB00641,1
DB01338,DB00476,1
DB01285,DB09101,1
DB01320,DB01115,1
DB14627,DB13468,1
DB14240,DB06626,1
DB12212,DB13286,1
DB06204,DB00794,1
DB13581,DB00830,1
DB00740,DB04216,1
DB01240,DB01409,1
DB06212,DB12212,1
DB00080,DB13347,1
DB12131,DB00991,1
DB00396,DB09045,1
DB00559,DB16236,1
DB11826,DB14012,1
DB06763,DB01054,1
DB06335,DB14125,1
DB09072,DB11755,1
DB00991,DB04908,1
DB15461,DB15434,1
DB02365,DB01193,1
DB01072,DB09071,1
DB00434,DB05271,1
DB09280,DB00688,1
DB00740,DB12361,1
DB00247,DB00714,1
DB05099,DB06777,1
DB06372,DB09079,1
DB00184,DB00956,1
DB11156,DB00743,1
DB09111,DB00279,1
DB13540,DB01224,1
DB13783,DB13208,1
DB02703,DB00227,1
DB09223,DB13082,1
DB00755,DB01410,1
DB09000,DB12526,1
DB13411,DB00397,1
DB00582,DB11689,1
DB09564,DB12704,1
DB13505,DB01565,1
DB13778,DB01166,1
DB11543,DB12846,1
DB00297,DB06263,1
DB15453,DB15135,1
DB08951,DB00324,1
DB01105,DB13663,1
DB00013,DB13533,1
DB01060,DB00716,1
DB00321,DB09214,1
DB01154,DB03313,1
DB04917,DB12492,1
DB13876,DB13950,1
DB00364,DB13266,1
DB09285,DB13843,1
DB11405,DB00806,1
DB00541,DB00224,1
DB01409,DB00505,1
DB00622,DB13555,1
DB06712,DB00635,1
DB12883,DB14050,1
DB13249,DB05687,1
DB06155,DB01615,1
DB00270,DB13251,1
DB09202,DB01203,1
DB15397,DB04956,1
DB00493,DB00936,1
DB01105,DB00784,1
DB00814,DB00396,1
DB01354,DB11235,1
DB00541,DB01261,1
DB09234,DB00679,1
DB00961,DB08972,1
DB08865,DB11405,1
DB02691,DB00946,1
DB00739,DB01337,1
DB01033,DB12089,1
DB00209,DB09311,1
DB00985,DB02207,1
DB11803,DB06043,1
DB05797,DB06317,1
DB00680,DB13252,1
DB08951,DB00731,1
DB13527,DB08934,1
DB12071,DB00804,1
DB00292,DB06813,1
DB01137,DB00081,1
DB00938,DB08502,1
DB00914,DB13580,1
DB13233,DB13817,1
DB09329,DB09075,1
DB14006,DB13657,1
DB01068,DB00456,1
DB13733,DB04834,1
DB00978,DB07841,1
DB00861,DB00185,1
DB06704,DB01407,1
DB00540,DB00427,1
DB13841,DB01621,1
DB14644,DB00939,1
DB00332,DB09104,1
DB09008,DB09148,1
DB08824,DB13025,1
DB00341,DB13369,1
DB13722,DB00319,1
DB13783,DB06715,1
DB01324,DB08951,1
DB01239,DB01195,1
DB08838,DB08868,1
DB08893,DB05562,1
DB00684,DB00798,1
DB00841,DB09395,1
DB09508,DB09413,1
DB13666,DB09245,1
DB13738,DB05710,1
DB09124,DB01045,1
DB01233,DB05607,1
DB01089,DB11738,1
DB12278,DB13738,1
DB01501,DB01352,1
DB08991,DB01159,1
DB14539,DB14385,1
DB00771,DB04824,1
DB08899,DB00669,1
DB00465,DB00871,1
DB01250,DB14659,1
DB00187,DB13703,1
DB06636,DB12781,1
DB00356,DB01228,1
DB00613,DB00531,1
DB00374,DB00289,1
DB05246,DB09185,1
DB00046,DB00672,1
DB05115,DB09477,1
DB13522,DB13403,1
DB00755,DB11853,1
DB09068,DB09496,1
DB00984,DB06011,1
DB00977,DB00176,1
DB09095,DB06412,1
DB05015,DB12749,1
DB13351,DB00347,1
DB01288,DB14963,1
DB01359,DB14213,1
DB00007,DB00812,1
DB12427,DB12401,1
DB08962,DB08794,1
DB00573,DB15226,1
DB05294,DB00567,1
DB09185,DB14713,1
DB11771,DB15719,1
DB00420,DB12174,1
DB13233,DB00604,1
DB00655,DB15443,1
DB14541,DB06267,1
DB05209,DB14004,1
DB16394,DB12849,1
DB13557,DB12590,1
DB01354,DB15889,1
DB09198,DB00688,1
DB14507,DB06796,1
DB06317,DB14871,1
DB00369,DB13540,1
DB13443,DB04828,1
DB01107,DB13552,1
DB06770,DB00321,1
DB00924,DB13874,1
DB13580,DB06011,1
DB01611,DB00312,1
DB12814,DB03451,1
DB12645,DB04846,1
DB01050,DB12248,1
DB08870,DB14669,1
DB04832,DB01501,1
DB11657,DB12976,1
DB09248,DB00872,1
DB13219,DB00483,1
DB09036,DB00033,1
DB00189,DB09014,1
DB14737,DB12095,1
DB09381,DB05496,1
DB00682,DB00738,1
DB00423,DB13837,1
DB00412,DB11855,1
DB00387,DB01954,1
DB00706,DB00936,1
DB12235,DB13364,1
DB12568,DB01611,1
DB13952,DB00331,1
DB09156,DB00465,1
DB01062,DB00734,1
DB00083,DB00835,1
DB13876,DB00561,1
DB00226,DB00350,1
DB00072,DB00724,1
DB00955,DB00115,1
DB09021,DB00829,1
DB13952,DB14809,1
DB00764,DB13310,1
DB11869,DB09027,1
DB01401,DB13488,1
DB01621,DB05077,1
DB01149,DB01622,1
DB13967,DB00555,1
DB01054,DB00674,1
DB12147,DB09107,1
DB11720,DB00742,1
DB13167,DB09215,1
DB13025,DB00918,1
DB00441,DB09081,1
DB00873,DB01364,1
DB13496,DB03585,1
DB01288,DB13453,1
DB00387,DB13950,1
DB07767,DB13944,1
DB06708,DB01184,1
DB12884,DB00424,1
DB01236,DB14231,1
DB00829,DB01547,1
DB01157,DB00555,1
DB00252,DB00899,1
DB12399,DB03615,1
DB00541,DB05676,1
DB00245,DB01352,1
DB13690,DB06684,1
DB00215,DB00395,1
DB13919,DB12092,1
DB00758,DB09240,1
DB04825,DB11153,1
DB00436,DB09484,1
DB00714,DB04844,1
DB09043,DB11950,1
DB12338,DB06691,1
DB13884,DB00586,1
DB13345,DB00776,1
DB11130,DB06458,1
DB04895,DB08437,1
DB04832,DB12958,1
DB00641,DB01054,1
DB09201,DB01142,1
DB12877,DB00313,1
DB01067,DB04017,1
DB00588,DB06684,1
DB05437,DB12917,1
DB11943,DB00165,1
DB15982,DB01418,1
DB01261,DB06710,1
DB06414,DB13955,1
DB00893,DB06724,1
DB01180,DB00939,1
DB13500,DB01429,1
DB06218,DB13542,1
DB00669,DB01205,1
DB00193,DB06144,1
DB13503,DB00771,1
DB09034,DB08901,1
DB00296,DB12766,1
DB13286,DB13757,1
DB16421,DB15135,1
DB00608,DB00803,1
DB14502,DB00921,1
DB13792,DB00743,1
DB00424,DB06480,1
DB00834,DB00680,1
DB13307,DB01204,1
DB01289,DB12693,1
DB03783,DB01087,1
DB00526,DB14545,1
DB00936,DB13371,1
DB11767,DB00207,1
DB00278,DB01105,1
DB13690,DB13759,1
DB01225,DB11770,1
DB01051,DB13944,1
DB13217,DB00081,1
DB00834,DB14652,1
DB08970,DB13503,1
DB13996,DB06827,1
DB05667,DB13955,1
DB12105,DB00933,1
DB00321,DB00730,1
DB01355,DB00457,1
DB13954,DB11691,1
DB05316,DB00065,1
DB00710,DB00447,1
DB00796,DB09183,1
DB00668,DB13663,1
DB11785,DB13759,1
DB13454,DB14504,1
DB07402,DB01267,1
DB12661,DB00881,1
DB09231,DB15133,1
DB00458,DB00661,1
DB00476,DB00830,1
DB15478,DB01388,1
